customer_id,credit_score,monthly_income,debt_ratio,loan_amount,repaid
cust0104,761.389189451579,7942.788514140076,0.1341627412612421,13798.732623736068,1.0
cust0105,733.3164375971766,7487.305237044995,0.1395380606228975,16856.362918982602,1.0
cust0106,746.0981911933914,8071.929865211798,0.1637634645746009,13247.47988836603,1.0
cust0107,800.0720857747899,6120.717217588011,0.2186992831643702,8349.309868979499,1.0
cust0108,721.7232598262437,7348.59511986098,0.1420235551880429,16090.12954061502,1.0
cust0109,798.4433637212956,6874.825571616836,0.1232663454266522,10184.531293182008,1.0
cust0110,740.3391553652383,7846.882103884914,0.2940233772836864,14731.25549905671,1.0
cust0111,789.7629632728524,6884.7757674478025,0.1043963629619245,16721.20264966532,1.0
cust0112,707.7955497150739,6615.057111589918,0.2605394810672043,13370.064032191198,1.0
cust0113,767.5771260349395,7540.90851856099,0.2576070299150044,7511.523560506051,1.0
cust0114,727.8968959215713,7876.169167191233,0.1594428227690192,9245.363500470625,1.0
cust0115,707.5419842422743,6331.654805153198,0.1271253232014627,15968.233400655408,1.0
cust0116,756.5560212723284,6938.924328647624,0.1291257293410846,11492.63194307155,1.0
cust0117,780.2841536578791,5941.559366358348,0.2394863234474385,12238.720604826498,1.0
cust0118,724.6517568421951,4501.938982507061,0.2285613182172347,14276.473248490827,1.0
cust0119,705.029521186248,7200.459631413729,0.2565491348502773,14088.968586240971,1.0
cust0120,747.2446570699514,7608.905356254632,0.2874962344798209,12836.399437156382,1.0
cust0121,747.3769401366845,7262.066809086726,0.2383854726533184,11373.994886338602,1.0
cust0122,766.4495888266349,5050.438282245633,0.1311703073102887,11061.994662802928,1.0
cust0123,778.4878371409346,6649.150569923526,0.1486885233530821,14573.696475874029,1.0
cust0124,748.2175445618252,4781.652239948919,0.2684387461746229,13660.70859320338,1.0
cust0125,805.6650994438279,8369.701107654184,0.1418612151668417,11228.09999814663,1.0
cust0126,756.7270423360587,5913.945417881914,0.1145044633908962,15246.336938979422,1.0
cust0127,739.607204819793,8255.403609459896,0.2406560108084501,11612.897654610648,1.0
cust0128,701.6529792269151,7945.869643684146,0.1805052710980284,9445.01347699682,1.0
cust0129,742.120214390515,6099.409647463938,0.2840080105091807,9723.087903289965,1.0
cust0130,739.9083916376659,5867.215048732255,0.2300510142187323,9063.7774910707,1.0
cust0131,778.8091438884442,7350.370216386338,0.1180837955583321,11182.769950188938,1.0
cust0132,763.8745087220057,6155.675962816929,0.2895713134507321,15701.17283500858,1.0
cust0133,714.6189263510215,7102.484642158208,0.1517114527280491,9584.714456908474,1.0
cust0134,755.1676315923311,6517.172409193082,0.1674424980812571,12565.427283054309,1.0
cust0135,770.1459351518716,5218.841585534367,0.1804520827367084,10029.93196311776,1.0
cust0136,795.840940781635,4769.531980875541,0.1102448592808626,11219.072876185688,1.0
cust0137,776.6251190224218,7226.684248494597,0.1993030844461209,7469.876364044243,1.0
cust0138,772.8253996293444,6438.442253669375,0.1246636982150584,11338.385312530389,1.0
cust0139,751.8025798384549,6446.910183085868,0.1801940653376703,11418.883860585114,1.0
cust0140,761.6493601627035,7695.863839093785,0.1701419575984168,13620.863832107088,1.0
cust0141,787.4851470211847,8173.442276632445,0.2545680166853006,12669.84273976611,1.0
cust0142,710.0166780756105,6727.455278638191,0.2606341023265462,8404.823625143865,1.0
cust0143,739.5168201834913,6659.401293090138,0.1306825764778176,15252.594732130628,1.0
cust0144,726.8229375373128,7500.143033113884,0.1733102374758452,12630.909120665989,1.0
cust0145,761.3745935617837,5643.064430300425,0.1746706322063663,12595.18055153246,1.0
cust0146,786.9066652695236,7223.153054747697,0.130282088787217,11972.452939844585,1.0
cust0147,732.0907713983678,7551.885971822154,0.259690701010238,10446.72765833334,1.0
cust0148,678.2908689759169,7680.230208417629,0.2414456656670846,12653.40701924618,1.0
cust0149,737.6333776492659,5063.247297497535,0.1380763572594069,13426.765307785749,1.0
cust0150,777.4042119605222,6238.644730191059,0.1733443817187598,6759.312925963335,1.0
cust0151,766.1288970884964,6121.736747176534,0.1211610049713028,10383.717487961712,1.0
cust0152,762.8455874343173,7099.886954409213,0.2256413194186088,11235.159088789233,1.0
cust0153,741.6002009437656,7480.744579767984,0.1242743849097239,12768.511817082834,1.0
cust0154,711.6290779134064,8496.710407445982,0.2971868337249835,15579.933017781375,1.0
cust0155,765.458829648734,6505.034519631927,0.2561364149375724,9684.777556209654,1.0
cust0156,724.9715456989612,6502.427501690786,0.178047709916799,10506.114459546474,1.0
cust0157,815.5229020014137,8149.672018878747,0.2157127864558709,10462.39766806035,1.0
cust0158,767.1152162506355,7296.576938530305,0.2822683632432817,9595.417229686376,1.0
cust0159,732.5805509233815,8267.651511187974,0.2108198560791652,10958.440514663213,1.0
cust0160,731.6584425783411,7288.728003009836,0.134899697279591,14312.406659963914,1.0
cust0161,747.2116738015924,5842.883381286729,0.1757406711162318,8838.493513906964,1.0
cust0162,742.8149423393475,5666.871645222193,0.268628973005949,13283.44318545871,1.0
cust0163,783.5050132658986,5448.487750941071,0.2288426031979235,6894.293309944994,1.0
cust0164,755.5924850923213,7662.051834758473,0.23014487686676,10315.986010673383,1.0
cust0165,728.0510478327442,8188.596823087008,0.2733642971376978,11011.53209934604,1.0
cust0166,806.7132205546735,8849.36214138638,0.2787946114925009,17024.579018742195,1.0
cust0167,751.4792499456066,7843.10533232324,0.2839585143558872,11175.593085741935,1.0
cust0168,773.0651902790669,8162.838577534986,0.1189698386506312,5396.269579647245,1.0
cust0169,731.7532047766572,6419.983667346315,0.2088252003926201,6003.333279416251,1.0
cust0170,760.8934688323357,5843.584183256144,0.2481019042436637,12102.088759040043,1.0
cust0171,759.3332997342959,7850.079332417553,0.2513853690254027,13841.312567369723,1.0
cust0172,693.3105212371154,7417.680752239401,0.2213432403940007,13126.367572881758,1.0
cust0173,810.4582533138192,7107.444374340893,0.1333574670367348,12502.71031740297,1.0
cust0174,788.7193338276765,7387.37148063299,0.2594841107883329,15486.778792517,1.0
cust0175,738.0841405156203,7323.185482458206,0.2440222667029891,10381.226337788605,1.0
cust0176,716.9319077863244,8283.816859853561,0.1172271543098072,14684.731668080476,1.0
cust0177,760.4268484141065,8294.985584816955,0.1927619649348752,7103.955344920748,1.0
cust0178,752.6009309824319,7544.220352340347,0.1347954799043607,9285.1565011858,1.0
cust0179,760.6700684568968,7845.802872562928,0.1674954091425943,6578.875815204551,1.0
cust0180,755.7473218858227,7514.062552424776,0.1036162184411371,11175.464097990623,1.0
cust0181,765.1872296791778,6538.830267965381,0.1800659736821516,11861.216348200973,1.0
cust0182,793.4191709817542,7756.56467491314,0.209975384231242,12342.30447667956,1.0
cust0183,767.0430961538594,5605.504931140738,0.2239165185654173,12185.650058661406,1.0
cust0184,718.5103350327017,8053.891552295883,0.232698069025742,9217.340007564815,1.0
cust0185,790.8768855813736,5805.477060233965,0.267258262620492,11429.277466760352,1.0
cust0186,799.2184369046486,7285.803286794733,0.143092581455146,7507.659994182754,1.0
cust0187,844.5617020353625,6154.846041573841,0.1240963644876936,16089.68692539675,1.0
cust0188,716.2951790028121,7553.388983074426,0.2703074343795851,11089.121781305998,1.0
cust0189,757.2864603945083,6966.074774072091,0.1313225629785299,10533.341642868929,1.0
cust0190,687.5370389043304,5405.244041836668,0.294952016267239,16766.820985332248,1.0
cust0191,766.5944746913763,7420.699631018479,0.2685076458797274,8273.260399352312,1.0
cust0192,733.5539910549968,6422.0792231672895,0.2001753211779198,8623.238657904092,1.0
cust0193,807.7033738447486,7881.146720813369,0.296284284984405,8711.339025394305,1.0
cust0194,726.7615508994426,7001.325688734407,0.1194753458216008,11796.385854901557,1.0
cust0195,699.3245088609822,7395.420985388038,0.1606131522350203,13294.894888912791,1.0
cust0196,735.8620877789244,6042.431044984788,0.2276448830081222,14219.0264043535,1.0
cust0197,690.7353668634859,6410.667768572638,0.1700013736946357,19715.985952484905,1.0
cust0198,772.5329836352194,6541.361363898915,0.2856745103961583,5251.702637397709,1.0
cust0199,688.0475086123104,7856.702480242556,0.1131252176355635,13826.20676737325,1.0
cust0200,750.8537274354948,8677.37708780549,0.2098823664121929,10328.608282283309,1.0
cust0201,687.6656454043141,6194.828248257124,0.2181732534790229,10240.75455333368,1.0
cust0202,740.3910658639007,8076.848144657681,0.2305456247554448,10140.683615238368,1.0
cust0203,799.301344674136,4830.322582274298,0.1511332446663628,9273.69098757608,1.0
cust0204,760.8194367430739,5805.81059890771,0.1729132855039729,17053.574503810356,1.0
cust0205,724.0951918510519,6041.221543813225,0.2687361059329955,14526.891981041708,1.0
cust0206,749.0638953318274,5647.491310559278,0.1389885537940319,12069.587935672123,1.0
cust0207,750.5405061613334,5416.41161021242,0.2653735694346724,16053.047257461,1.0
cust0208,764.1789103753022,7412.998912137798,0.2125310845805484,7462.413104103373,1.0
cust0209,708.9942491015752,6785.932302272138,0.2524375022388164,8007.884606007221,1.0
cust0210,767.77701821542,7379.40539760511,0.2427214732526943,5466.096803415937,1.0
cust0211,668.8682510519168,7690.472686121513,0.1415022990769758,9901.756379630137,1.0
cust0212,731.1034634290857,7265.616993172533,0.2137625472867745,12485.09558011426,1.0
cust0213,735.3517847264536,7657.763176150373,0.2735446305610184,12308.575733797004,1.0
cust0214,768.9998047821372,6930.467713757731,0.1864232473603858,12448.025733179642,1.0
cust0215,750.6789255803061,5813.006611694255,0.2933181540446633,7766.829506801754,1.0
cust0216,707.8331083843113,8057.8141808207965,0.1904430200203436,14409.464227842063,1.0
cust0217,720.4502062254895,6410.887867218873,0.1285571273335769,12718.882554716994,1.0
cust0218,755.9604002864222,6064.403701237574,0.1778869360155346,14199.162844397995,1.0
cust0219,747.6279797440633,6822.082124195602,0.2903404812781074,6321.713467229844,1.0
cust0220,732.6262767109276,6087.189080703487,0.1639441698679708,12934.47257639337,1.0
cust0221,735.5749863146406,6582.569618010568,0.2736196319734125,8436.704280247419,1.0
cust0222,770.8850399147786,7344.053921563466,0.2762501363363779,10808.030242345914,1.0
cust0223,734.4692228139236,7348.341739246127,0.1700373048663922,13603.09469590915,1.0
cust0224,747.3572626791278,6102.169933574371,0.1166515316101264,12273.28081876774,1.0
cust0225,815.0980976424163,6512.294627051256,0.2449115818317636,9445.380060662044,1.0
cust0226,707.2895208934823,8074.333004770244,0.1623024598027972,12018.819468553254,1.0
cust0227,694.4447180527602,7496.400117733941,0.2565847228515144,7405.394054269071,1.0
cust0228,773.5076899439582,9075.06503934854,0.1885309696520866,15450.802187694888,1.0
cust0229,729.6407081611769,8180.128173741527,0.1970533484685243,11384.147941511246,1.0
cust0230,740.4528741677213,8144.293068559939,0.2555818813497074,15355.649832765976,1.0
cust0231,726.5653086560666,5612.131449544198,0.1764726662123255,10420.40493871187,1.0
cust0232,742.2059957769746,7763.860351633422,0.1886254690645828,10429.272034780251,1.0
cust0233,797.9561433628902,6946.89319830309,0.1752380937539244,9707.43964008646,1.0
cust0234,774.0638537585436,6449.01819646175,0.1734681030554559,14628.521795079228,1.0
cust0235,775.8667053566093,7168.015340532528,0.2051893153802919,9871.706528014573,1.0
cust0236,707.5131883262206,7945.211534611483,0.2617598889002301,13933.78629724553,1.0
cust0237,715.4653879034139,7500.831591004212,0.1723536623845131,10852.64280699213,1.0
cust0238,664.8276402154372,6121.52619865794,0.2048509441075473,6072.110100325141,1.0
cust0239,725.7185753675174,7742.45891359262,0.2341454650885201,10289.057796640602,1.0
cust0240,778.7010955915698,6362.412457924036,0.153887889260731,8462.675356911455,1.0
cust0241,765.5083954724512,7216.683118964286,0.1555045609804785,12101.708171047012,1.0
cust0242,743.3546021114363,6696.649932522866,0.2866826254046909,8428.776792976529,1.0
cust0243,749.3309914884584,6781.133748264374,0.2447069146662177,14777.92530214385,1.0
cust0244,729.3334337227378,7766.24297504051,0.2154373352446617,11726.772418940918,1.0
cust0245,756.1427664720535,5959.806280184102,0.2295440108841223,11467.212015723782,1.0
cust0246,772.9763483844184,8945.195074276933,0.1058598886206836,13967.676413362748,1.0
cust0247,701.5233963776858,5178.913930705504,0.2236205931123393,14891.720802227588,1.0
cust0248,758.9894306351205,6402.332316745143,0.2019017746448403,11939.703744691044,1.0
cust0249,777.97304612864,7370.211889941741,0.2091499359558871,9686.399101352128,1.0
cust0250,737.5469913310989,7584.31416643531,0.1718847653661634,6678.091151663612,1.0
cust0251,771.0210183636175,6899.524279428295,0.1162947795425883,9941.85072889446,1.0
cust0252,834.4396333341766,6942.6092969984575,0.1386678467224104,10148.363260056116,1.0
cust0253,746.8697162103932,7410.550085327616,0.2901489426425343,12321.17235897689,1.0
cust0254,761.7992115001597,6768.93052254232,0.1817399124541868,10964.559356585918,1.0
cust0255,727.8582874901582,8393.181257934906,0.1933366311661728,14063.798916154285,1.0
cust0256,755.4375348780615,7839.349114231602,0.1105419579706878,10161.050186187931,1.0
cust0257,763.8081487494691,7872.824351005634,0.1075132459087961,11828.876499441174,1.0
cust0258,755.8452702081041,6033.843276629583,0.2434362894093515,15551.962329590668,1.0
cust0259,719.4091404087343,6920.611575594297,0.2076189328242222,13025.4756418649,1.0
cust0260,756.1908531397635,6699.534051279296,0.2017411968432533,11819.887374934306,1.0
cust0261,793.865878161529,5994.398624310535,0.1486249060845337,10194.166674194468,1.0
cust0262,763.4590729354359,7360.164183945767,0.2489501463259844,10100.305809855068,1.0
cust0263,778.8596156721552,6462.354242220184,0.1336473158216983,9448.160241144156,1.0
cust0264,742.8896408996212,7655.403829850237,0.137986948732204,10376.9794026513,1.0
cust0265,772.4970071827113,5929.808437105668,0.1921424342696551,14266.997516232945,1.0
cust0266,758.3780351464958,8719.040612841822,0.1572559724223881,11334.335186123191,1.0
cust0267,721.4726781093831,6103.667341407938,0.1494925962466292,7950.680791856306,1.0
cust0268,759.5556301439663,7219.302337200436,0.2290475289106663,17304.50787917935,1.0
cust0269,720.2491000967907,7791.859310388068,0.2301943490437089,12959.89557343549,1.0
cust0270,731.0135917534562,6429.359569799887,0.2649034139599858,7779.169798460492,1.0
cust0271,755.6798492187712,7852.468643432951,0.1835417133945951,10674.45321827753,1.0
cust0272,758.9173282014037,5770.816402199584,0.11461701820523,12332.659148485254,1.0
cust0273,714.3230260476861,8452.11769918256,0.1547332769842915,17113.776279892132,1.0
cust0274,781.6195731354862,7014.149264965758,0.2960010926393633,8675.662625223393,1.0
cust0275,767.1601883490142,6403.58859203112,0.2192517150465404,14928.12215806784,1.0
cust0276,728.8581469316734,6700.818227572566,0.241947416960204,16198.459280917028,1.0
cust0277,703.8724561065247,7808.91926939272,0.1014715659250829,10114.03708477629,1.0
cust0278,745.652862627557,6415.544708149562,0.2036411464365041,11167.4591434193,1.0
cust0279,736.6216885841652,6250.642310577223,0.1075057315063606,8891.072257878688,1.0
cust0280,753.3942137115907,6778.4634024162615,0.2138460424182895,11389.616576759085,1.0
cust0281,739.106500165333,5823.037887230032,0.2841541699272151,11890.230076971207,1.0
cust0282,689.7762941776497,8820.543907941816,0.2936838261000816,13978.949994247112,1.0
cust0283,738.3495918509652,6433.605408785277,0.2081105350777848,15270.55041306134,1.0
cust0284,740.8314266679506,7831.616786180403,0.1916409610504432,9755.71180613506,1.0
cust0285,769.0098307432218,7209.470083647772,0.2890034188496988,6098.024807322016,1.0
cust0286,729.0540097616686,6015.465949518032,0.234721966399339,11936.265662171274,1.0
cust0287,800.360240201177,6994.045290787271,0.1129798559076818,12880.612589905924,1.0
cust0288,692.6507834804473,7784.002779310748,0.1931451155334995,12748.253063055125,1.0
cust0289,789.3350249340788,6811.738664913693,0.1480490036928607,11019.980257472867,1.0
cust0290,743.2704308736569,8193.112945851028,0.1939608642897363,12374.256298991804,1.0
cust0291,775.7875461703067,8021.515392781864,0.1910931144012723,16546.334425056742,1.0
cust0292,752.394044521762,7918.914854658329,0.2164289605629484,13145.202506887528,1.0
cust0293,784.1866660807641,6540.343227727003,0.1713540980698502,10879.894724990749,1.0
cust0294,738.3791410634157,5920.157552218513,0.1328540898911856,10499.406548712011,1.0
cust0295,717.0413872446657,6386.412394637206,0.2007438869179912,11490.442926966807,1.0
cust0296,792.6151286181318,7196.24094066672,0.2660405768691524,16910.21988549192,1.0
cust0297,746.5955806235357,7545.786713532356,0.2328024456135204,11450.097871421409,1.0
cust0298,756.6467542087263,4828.428595239553,0.1676735731850431,11940.616966437876,1.0
cust0299,787.0425574213439,6991.88679838825,0.2871046045517714,10553.059287191092,1.0
cust0300,719.0413427371669,7158.089225323184,0.2824415142498364,15296.950072325892,1.0
cust0301,767.8647269291778,6722.455743684448,0.1418696798768197,17879.511764234026,1.0
cust0302,732.3031573061132,8291.27383901588,0.1078835170240726,13351.839148294164,1.0
cust0303,746.0349193306688,7421.780074250871,0.2482617416701524,12248.318711356278,1.0
cust0304,752.1683689615287,8310.191908080897,0.2655220522698306,12110.348499522705,1.0
cust0305,704.9933441565919,6784.039479649768,0.293572913190271,4847.079633642763,1.0
cust0306,726.634888715387,7937.477492506925,0.2779672788176621,14235.452592854452,1.0
cust0307,790.5321867723942,8635.06639452752,0.2201069536412829,12402.49924798753,1.0
cust0308,776.5857356575439,8311.693449272661,0.2060104678424761,13285.026151982174,1.0
cust0309,748.120812680183,5907.858406571267,0.1055682102525172,9865.613417748886,1.0
cust0310,757.2937037553868,6746.323922457619,0.1493312893689555,10846.629363068723,1.0
cust0311,741.1727248309063,6654.835294550204,0.1919229503465853,10766.92519049048,1.0
cust0312,790.6975015748394,7489.254535076328,0.2257007800167135,15064.868952219116,1.0
cust0313,743.9894226661751,7686.353555014533,0.2114503666636821,10863.72049019072,1.0
cust0314,756.9552627640454,6161.107325974263,0.2485271979363381,18247.980966329396,1.0
cust0315,784.3809043242619,7067.838513916938,0.1559533861774081,13292.587257045112,1.0
cust0316,726.6788554546227,4980.072667843864,0.2129905215304946,8172.952020012805,1.0
cust0317,796.7636755349068,8441.94500580189,0.1176284486781584,11614.36112024413,1.0
cust0318,704.0861577076987,6487.625759323307,0.1827331047166414,10044.974633530754,1.0
cust0319,798.889263933384,7055.863939844497,0.2500321665909202,5416.852590539927,1.0
cust0320,738.8197324814407,6690.350286011939,0.2386801706858088,16798.412820341367,1.0
cust0321,742.7190375652416,8146.027575013415,0.2981285474344358,14109.427626660012,1.0
cust0322,693.2996948645117,4162.49355860262,0.1555782251975512,13599.621953697935,1.0
cust0323,736.3561584786692,6983.389657674091,0.1996378598347958,12496.210980899114,1.0
cust0324,718.8058040691935,6894.181242502302,0.1659060827547993,7853.947293922687,1.0
cust0325,731.7706096387958,6546.363612408317,0.1881206228118349,10549.14858133369,1.0
cust0326,745.8806710263336,8726.226545635633,0.2713900259738776,14525.342324352036,1.0
cust0327,778.7337484341872,6112.670541144229,0.2368418150376973,8846.339910652492,1.0
cust0328,756.2281005420188,7771.796177235661,0.2764882382695163,4404.692051247559,1.0
cust0329,759.2302996020334,7356.252788706083,0.1407022216663773,11318.681976657224,1.0
cust0330,717.1344183346331,8261.519252535516,0.2746722235682876,11574.727337917384,1.0
cust0331,723.5773773119181,6332.810915222494,0.1119524548356769,12406.690249244128,1.0
cust0332,803.9617505505394,6267.031100876241,0.2777198560874304,14185.555930543607,1.0
cust0333,727.9439689571026,8096.069907477398,0.1658147558921456,13912.817436693624,1.0
